Poblacion,Mutacion_Pb,Generaciones,Cruce_Pb,Num_Fases,Score_Rep1,Score_Rep2,Score_Rep3,Score_Rep4,Score_Rep5,Mediana_Score,Tiempo_Inicio,Tiempo_Fin,Tiempo_Segundos
5,0.5,5,1,20,1323.893337,1183.619296,1217.341774,1199.305454,1280.594538,1217.341774,26/07/2026 23:34,26/07/2026 23:34,2.800027847
5,0.5,5,1,50,1216.636148,1263.397768,1230.44476,1130.169538,1250.797424,1230.44476,26/07/2026 23:34,26/07/2026 23:34,7.249100685
5,0.5,5,1,100,1236.030657,1293.603837,1213.596581,1174.473135,1164.3855,1213.596581,26/07/2026 23:34,26/07/2026 23:35,14.53133726
5,0.5,20,0,5,1203.822931,1220.95874,1142.985111,1200.120194,1042.591422,1200.120194,26/07/2026 23:35,26/07/2026 23:35,1.758542538
5,0.5,20,0,20,1363.97648,1227.875215,1156.730412,1209.264609,1232.66836,1227.875215,26/07/2026 23:35,26/07/2026 23:35,6.776667356
5,0.5,20,0,50,1103.487748,1221.59743,1235.605731,1260.43798,1341.72531,1235.605731,26/07/2026 23:35,26/07/2026 23:35,17.33133101
5,0.5,20,0,100,1199.026639,1268.983914,1187.370359,1250.962403,1314.569784,1250.962403,26/07/2026 23:35,26/07/2026 23:36,36.97151518
5,0.5,20,0.1,5,1199.833389,1270.505828,1210.466852,1285.666663,1265.125903,1265.125903,26/07/2026 23:36,26/07/2026 23:36,2.09258008
5,0.5,20,0.1,20,1115.43377,1144.231276,1296.664198,1264.653484,1092.205692,1144.231276,26/07/2026 23:36,26/07/2026 23:36,7.551203728
5,0.5,20,0.1,50,1175.136196,1037.497855,1295.549784,1117.778673,1032.586045,1117.778673,26/07/2026 23:36,26/07/2026 23:36,19.78721595
5,0.5,20,0.1,100,1250.551159,1110.547089,1246.519872,1348.629922,1147.864606,1246.519872,26/07/2026 23:36,26/07/2026 23:37,36.89418507
5,0.5,20,0.5,5,1240.918964,1272.158746,1185.353247,1125.18201,1220.677685,1220.677685,26/07/2026 23:37,26/07/2026 23:37,2.337872267
5,0.5,20,0.5,20,1220.15431,1162.725144,1207.842539,1199.392251,1117.75801,1199.392251,26/07/2026 23:37,26/07/2026 23:37,9.493534803
5,0.5,20,0.5,50,1187.107065,1201.021218,1201.231063,1225.995256,1224.976592,1201.231063,26/07/2026 23:37,26/07/2026 23:37,23.28435779
5,0.5,20,0.5,100,1259.49424,1361.483366,1236.544267,1355.302555,1179.130625,1259.49424,26/07/2026 23:37,26/07/2026 23:38,46.71001601
5,0.5,20,0.7,5,1241.76218,1223.249238,1336.86837,1223.641537,1107.381213,1223.641537,26/07/2026 23:38,26/07/2026 23:38,2.234283209
5,0.5,20,0.7,20,1213.77875,1170.888203,1246.728528,1220.163577,1149.429769,1213.77875,26/07/2026 23:38,26/07/2026 23:38,9.475205898
5,0.5,20,0.7,50,1121.337123,1188.760378,1172.283623,1199.967442,1187.205763,1187.205763,26/07/2026 23:38,26/07/2026 23:39,25.29304624
5,0.5,20,0.7,100,1008.042113,1143.590518,1296.914316,1275.683346,1255.51156,1255.51156,26/07/2026 23:39,26/07/2026 23:40,50.78763747
5,0.5,20,1,5,1220.7381,1164.027899,1328.008224,1104.099954,1191.57355,1191.57355,26/07/2026 23:40,26/07/2026 23:40,2.910098076
5,0.5,20,1,20,1231.434724,1189.04296,1259.978108,1064.651233,1216.650915,1216.650915,26/07/2026 23:40,26/07/2026 23:40,11.00841069
5,0.5,20,1,50,1295.755511,1141.334746,1252.20888,1200.310886,1155.494583,1200.310886,26/07/2026 23:40,26/07/2026 23:40,28.1586616
5,0.5,20,1,100,1172.83597,1155.128332,1116.218311,1192.095506,1264.594999,1172.83597,26/07/2026 23:40,26/07/2026 23:41,55.04166412
5,0.5,50,0,5,1079.945323,1151.042841,1155.633434,1239.347999,1158.255903,1155.633434,26/07/2026 23:41,26/07/2026 23:41,4.433530569
5,0.5,50,0,20,1200.77183,1158.867795,1324.47891,1240.787195,1322.882664,1240.787195,26/07/2026 23:41,26/07/2026 23:42,19.06486082
5,0.5,50,0,50,1236.021579,1109.698268,1142.745153,1186.313719,1257.029765,1186.313719,26/07/2026 23:42,26/07/2026 23:42,44.81372333
5,0.5,50,0,100,1197.068335,1217.817288,1246.686505,1245.284198,1246.170248,1245.284198,26/07/2026 23:42,26/07/2026 23:44,90.20561194
5,0.5,50,0.1,5,1251.446786,1238.448499,1148.596051,1319.331945,1174.22717,1238.448499,26/07/2026 23:44,26/07/2026 23:44,4.567220688
5,0.5,50,0.1,20,1183.071507,1373.052979,1163.150024,1114.546291,1261.23153,1183.071507,26/07/2026 23:44,26/07/2026 23:44,20.24617648
5,0.5,50,0.1,50,1152.228454,1282.129928,1099.062066,1175.842406,1271.359783,1175.842406,26/07/2026 23:44,26/07/2026 23:45,46.40672827
5,0.5,50,0.1,100,1180.256086,1230.267808,1086.881371,1275.702729,1210.339433,1210.339433,26/07/2026 23:45,26/07/2026 23:47,95.77725101
5,0.5,50,0.5,5,1286.08801,1243.240177,1233.774841,1245.323307,1143.478643,1243.240177,26/07/2026 23:47,26/07/2026 23:47,5.891597986
5,0.5,50,0.5,20,1233.535371,1244.649568,1165.485139,1213.334664,1102.173497,1213.334664,26/07/2026 23:47,26/07/2026 23:47,24.40011263
5,0.5,50,0.5,50,1280.11863,1320.013128,1106.229868,1342.453283,1218.870236,1280.11863,26/07/2026 23:47,26/07/2026 23:48,57.42222428
5,0.5,50,0.5,100,1294.33676,1196.074307,1407.864326,1250.778577,1269.434243,1269.434243,26/07/2026 23:48,26/07/2026 23:50,113.4870181
5,0.5,50,0.7,5,1128.323164,1146.649866,1293.320226,1245.907103,1331.655457,1245.907103,26/07/2026 23:50,26/07/2026 23:50,6.201923847
5,0.5,50,0.7,20,1267.919929,1158.879172,1075.295568,1279.326258,1264.569206,1264.569206,26/07/2026 23:50,26/07/2026 23:51,24.29036736
5,0.5,50,0.7,50,1270.762582,1350.477021,1204.459477,1221.993372,1224.460951,1224.460951,26/07/2026 23:51,26/07/2026 23:52,60.0669558
5,0.5,50,0.7,100,1258.170725,1258.109425,1110.897558,1155.307694,1347.393972,1258.109425,26/07/2026 23:52,26/07/2026 23:54,121.6295362
5,0.5,50,1,5,1257.071883,1263.606233,1155.742362,1236.401725,1139.594891,1236.401725,26/07/2026 23:54,26/07/2026 23:54,6.58498168
5,0.5,50,1,20,1184.785245,1234.919095,1177.01313,1120.337588,1117.194678,1177.01313,26/07/2026 23:54,26/07/2026 23:54,28.12071157
5,0.5,50,1,50,1089.448336,1200.258751,1212.022887,1237.166886,1191.951016,1200.258751,26/07/2026 23:54,26/07/2026 23:55,67.50144982
5,0.5,50,1,100,1252.205261,1256.43677,1169.965346,1268.669748,1152.213821,1252.205261,26/07/2026 23:55,26/07/2026 23:58,136.1921842
5,0.5,100,0,5,1167.695666,1201.595264,1266.981944,1133.313765,1192.436105,1192.436105,26/07/2026 23:58,26/07/2026 23:58,8.639144182
5,0.5,100,0,20,1295.683505,1224.866378,1123.646865,1224.241484,1215.043127,1224.241484,26/07/2026 23:58,26/07/2026 23:58,35.53865218
5,0.5,100,0,50,1189.014083,1203.597215,1153.311021,1243.934032,1303.49228,1203.597215,26/07/2026 23:58,27/07/2026 00:00,86.6305747
5,0.5,100,0,100,1268.13252,1247.6392,1283.236871,1366.013657,1296.137808,1283.236871,27/07/2026 00:00,27/07/2026 00:03,176.3301547
5,0.5,100,0.1,5,1327.457213,1317.323607,1210.909269,1303.155505,1239.676329,1303.155505,27/07/2026 00:03,27/07/2026 00:03,9.352066994
5,0.5,100,0.1,20,1159.905899,1049.582106,1292.091472,1201.629286,1277.176102,1201.629286,27/07/2026 00:03,27/07/2026 00:03,37.3303678
5,0.5,100,0.1,50,1330.548616,1197.153417,1349.579686,1166.868569,1144.888092,1197.153417,27/07/2026 00:03,27/07/2026 00:05,92.03513026
5,0.5,100,0.1,100,1127.971406,1182.33449,1253.499385,1140.254888,1252.984266,1182.33449,27/07/2026 00:05,27/07/2026 00:08,182.031003
5,0.5,100,0.5,5,1173.847256,1142.821855,1332.21085,1206.751854,1100.200055,1173.847256,27/07/2026 00:08,27/07/2026 00:08,10.65794945
5,0.5,100,0.5,20,1214.698881,1263.923155,1232.923436,1163.408119,1320.534501,1232.923436,27/07/2026 00:08,27/07/2026 00:09,43.72560668
5,0.5,100,0.5,50,948.9233748,1082.835269,1228.230221,1193.918803,1215.383732,1193.918803,27/07/2026 00:09,27/07/2026 00:11,112.4220693
5,0.5,100,0.5,100,1153.887071,1191.49908,1251.101085,1276.136708,1295.185077,1251.101085,27/07/2026 00:11,27/07/2026 00:15,227.1780524
5,0.5,100,0.7,5,1173.706931,1106.956169,1099.600111,1181.605007,1246.003902,1173.706931,27/07/2026 00:15,27/07/2026 00:15,11.65699029
5,0.5,100,0.7,20,1280.549844,1207.498881,1179.96089,1236.174026,1254.30278,1236.174026,27/07/2026 00:15,27/07/2026 00:16,47.85897779
5,0.5,100,0.7,50,1335.098968,1175.326743,1267.507786,1186.493992,1293.929638,1267.507786,27/07/2026 00:16,27/07/2026 00:18,121.7376924
5,0.5,100,0.7,100,1170.534643,1320.028443,1201.013038,1217.000442,1207.728885,1207.728885,27/07/2026 00:18,27/07/2026 00:22,247.2796416
5,0.5,100,1,5,1062.797186,1287.328077,1024.190107,1329.120685,1136.099521,1136.099521,27/07/2026 00:22,27/07/2026 00:22,12.89021206
5,0.5,100,1,20,1092.035936,1312.589673,1179.189296,1292.215869,1310.339048,1292.215869,27/07/2026 00:22,27/07/2026 00:23,53.25054383
5,0.5,100,1,50,1223.687957,1172.751619,1231.58705,1156.489451,1334.876687,1223.687957,27/07/2026 00:23,27/07/2026 00:25,138.1930466
5,0.5,100,1,100,1241.417332,1260.301042,1193.534442,1304.148571,1376.001309,1260.301042,27/07/2026 00:25,27/07/2026 00:30,270.5376477
5,0.7,5,0,5,1226.711859,1170.781472,1311.850048,1277.117606,1147.885214,1226.711859,27/07/2026 00:30,27/07/2026 00:30,0.572244406
5,0.7,5,0,20,1273.074236,1210.119146,1019.50263,1199.632599,1389.652656,1210.119146,27/07/2026 00:30,27/07/2026 00:30,2.38708806
5,0.7,5,0,50,1194.49388,1165.278804,1202.592747,1306.012339,1193.267731,1194.49388,27/07/2026 00:30,27/07/2026 00:30,5.89763093
5,0.7,5,0,100,1158.189438,1178.706944,1219.813808,1277.679341,1158.29685,1178.706944,27/07/2026 00:30,27/07/2026 00:30,11.94995761
5,0.7,5,0.1,5,1135.203268,1344.955895,1247.580517,1265.914222,1192.028744,1247.580517,27/07/2026 00:30,27/07/2026 00:30,0.620713711
5,0.7,5,0.1,20,1185.323604,1154.343281,1353.482449,1243.611783,1311.072445,1243.611783,27/07/2026 00:30,27/07/2026 00:30,2.461680889
5,0.7,5,0.1,50,1154.846476,1282.929806,1266.676769,1258.157633,1166.907934,1258.157633,27/07/2026 00:30,27/07/2026 00:30,6.337841749
5,0.7,5,0.1,100,1157.335338,1205.46732,1204.481015,1281.730637,1223.141285,1205.46732,27/07/2026 00:30,27/07/2026 00:30,12.4683876
5,0.7,5,0.5,5,1252.441906,1028.068798,1338.073444,1262.563544,1396.704397,1262.563544,27/07/2026 00:30,27/07/2026 00:30,0.660107851
5,0.7,5,0.5,20,1312.535462,1134.72101,1085.083406,1275.5691,1133.308997,1134.72101,27/07/2026 00:30,27/07/2026 00:30,2.622599363
5,0.7,5,0.5,50,1199.766902,1221.15332,1168.980718,1243.672377,1137.03482,1199.766902,27/07/2026 00:30,27/07/2026 00:31,6.870118856
5,0.7,5,0.5,100,1351.545873,1323.720169,1226.742814,1216.671588,1216.070855,1226.742814,27/07/2026 00:31,27/07/2026 00:31,13.08384037
5,0.7,5,0.7,5,1118.634042,1141.271855,1219.254327,1158.481252,1254.271733,1158.481252,27/07/2026 00:31,27/07/2026 00:31,0.767640352
5,0.7,5,0.7,20,1108.1854,1224.89719,1208.095654,1160.701836,1128.013097,1160.701836,27/07/2026 00:31,27/07/2026 00:31,2.68986392
5,0.7,5,0.7,50,1172.247802,1216.617275,1312.528116,1110.769014,1160.230916,1172.247802,27/07/2026 00:31,27/07/2026 00:31,6.951087713
5,0.7,5,0.7,100,1190.120412,1199.686494,1260.518182,1132.553985,1212.375272,1199.686494,27/07/2026 00:31,27/07/2026 00:31,13.99542665
5,0.7,5,1,5,1097.698802,1286.723793,1237.058221,1070.898439,1271.063993,1237.058221,27/07/2026 00:31,27/07/2026 00:31,0.70950532
5,0.7,5,1,20,1204.106625,1177.291383,1315.748041,1116.818608,1333.25597,1204.106625,27/07/2026 00:31,27/07/2026 00:31,3.006205559
5,0.7,5,1,50,1233.338387,1289.972473,1277.069195,1185.704808,1384.218017,1277.069195,27/07/2026 00:31,27/07/2026 00:31,7.333364487
5,0.7,5,1,100,1101.536867,1283.452822,1212.15281,1288.708316,1186.91773,1212.15281,27/07/2026 00:31,27/07/2026 00:32,14.56922174
5,0.7,20,0,5,1287.11379,1199.951946,1238.891708,1039.680217,1155.936344,1199.951946,27/07/2026 00:32,27/07/2026 00:32,2.409686089
5,0.7,20,0,20,1302.758787,1093.241182,1188.873982,1146.604493,1207.806524,1188.873982,27/07/2026 00:32,27/07/2026 00:32,9.301101685
5,0.7,20,0,50,1147.245367,1077.403413,1275.748273,1201.023818,1332.263176,1201.023818,27/07/2026 00:32,27/07/2026 00:32,23.42744827
5,0.7,20,0,100,1208.534545,1297.825615,1071.854686,1307.824865,1240.728025,1240.728025,27/07/2026 00:32,27/07/2026 00:33,47.98695087
5,0.7,20,0.1,5,1110.4554,1351.202819,1286.372746,1246.845651,1372.765418,1286.372746,27/07/2026 00:33,27/07/2026 00:33,2.485603809
5,0.7,20,0.1,20,1175.097194,1256.551272,1130.733069,1353.381341,1167.813643,1175.097194,27/07/2026 00:33,27/07/2026 00:33,9.676320553
5,0.7,20,0.1,50,1189.900705,1287.387779,1217.520818,1325.475216,1244.140198,1244.140198,27/07/2026 00:33,27/07/2026 00:34,24.10328388
5,0.7,20,0.1,100,1215.899461,1222.118096,1116.966534,1320.182362,1259.022643,1222.118096,27/07/2026 00:34,27/07/2026 00:34,49.31822014
5,0.7,20,0.5,5,1214.43666,1243.851919,1125.122287,1071.249046,1150.103267,1150.103267,27/07/2026 00:34,27/07/2026 00:34,2.760775566
5,0.7,20,0.5,20,1170.667721,1183.241046,1117.809577,1249.055863,1276.315685,1183.241046,27/07/2026 00:34,27/07/2026 00:35,11.13439965
5,0.7,20,0.5,50,1262.044999,1292.526145,1166.185292,1362.534812,1286.580687,1286.580687,27/07/2026 00:35,27/07/2026 00:35,27.19617224
5,0.7,20,0.5,100,1152.180421,1066.606944,1269.679265,1276.812202,1225.802162,1225.802162,27/07/2026 00:35,27/07/2026 00:36,53.48305774
5,0.7,20,0.7,5,1191.926078,1140.5269,1123.460236,1266.076675,1164.536183,1164.536183,27/07/2026 00:36,27/07/2026 00:36,2.897801399
5,0.7,20,0.7,20,1354.166815,1202.39336,1131.140773,1326.633858,1216.131962,1216.131962,27/07/2026 00:36,27/07/2026 00:36,11.05744672
5,0.7,20,0.7,50,1273.186371,1207.539983,1179.267904,1235.215811,1186.494534,1207.539983,27/07/2026 00:36,27/07/2026 00:37,28.3282342
5,0.7,20,0.7,100,1111.886596,1137.561871,1185.550081,1232.382854,1287.952876,1185.550081,27/07/2026 00:37,27/07/2026 00:38,55.92129087
5,0.7,20,1,5,1128.171021,1341.738866,1316.696825,1193.935336,1191.362587,1193.935336,27/07/2026 00:38,27/07/2026 00:38,2.957142353
5,0.7,20,1,20,1238.69183,1312.05015,1263.135708,1101.980649,1129.550378,1238.69183,27/07/2026 00:38,27/07/2026 00:38,11.851336
5,0.7,20,1,50,1244.337294,1223.025804,1124.300154,1171.626584,1089.166835,1171.626584,27/07/2026 00:38,27/07/2026 00:38,30.37751269
5,0.7,20,1,100,1356.26233,1110.080149,1135.478821,1140.477049,1339.922969,1140.477049,27/07/2026 00:38,27/07/2026 00:39,59.67842531
5,0.7,50,0,5,1398.857115,1220.856548,1229.155995,1369.256198,1227.675371,1229.155995,27/07/2026 00:39,27/07/2026 00:40,6.828014851
5,0.7,50,0,20,1316.725238,1059.594911,1147.732598,1311.897736,1120.46011,1147.732598,27/07/2026 00:40,27/07/2026 00:40,26.94469094
5,0.7,50,0,50,1104.293826,1142.71451,1247.962268,1221.435484,1158.124379,1158.124379,27/07/2026 00:40,27/07/2026 00:41,63.15488625
5,0.7,50,0,100,1215.471162,1309.540566,1174.628272,1208.812199,1418.736757,1215.471162,27/07/2026 00:41,27/07/2026 00:43,124.574177
5,0.7,50,0.1,5,1064.801956,1120.49868,1248.233827,1210.008947,1108.487818,1120.49868,27/07/2026 00:43,27/07/2026 00:43,6.666163921
5,0.7,50,0.1,20,1209.642625,1183.593234,1151.79631,1318.879456,1202.317817,1202.317817,27/07/2026 00:43,27/07/2026 00:44,24.46594095
5,0.7,50,0.1,50,1171.186692,1224.588795,1127.7254,1289.148616,1192.82211,1192.82211,27/07/2026 00:44,27/07/2026 00:45,62.14073968
5,0.7,50,0.1,100,1311.453756,1220.376059,1079.600175,1217.931592,1215.597303,1217.931592,27/07/2026 00:45,27/07/2026 00:47,125.0710366
5,0.7,50,0.5,5,1239.535471,1263.41586,1226.242205,1113.462069,1225.715354,1226.242205,27/07/2026 00:47,27/07/2026 00:47,6.587374449
5,0.7,50,0.5,20,1144.430061,1233.911777,1204.191022,1122.48125,1359.980752,1204.191022,27/07/2026 00:47,27/07/2026 00:47,28.5887382
5,0.7,50,0.5,50,1253.417001,1147.202561,1234.701586,1281.794348,1332.47235,1253.417001,27/07/2026 00:47,27/07/2026 00:48,70.32089019
5,0.7,50,0.5,100,1263.5882,1343.100298,1143.861446,1245.998239,1106.106654,1245.998239,27/07/2026 00:48,27/07/2026 00:51,139.7296023
5,0.7,50,0.7,5,1298.232375,1190.880963,1121.628262,1236.744307,1144.315477,1190.880963,27/07/2026 00:51,27/07/2026 00:51,7.315667152
5,0.7,50,0.7,20,1183.116162,1222.975364,1225.466331,1277.929138,1255.143487,1225.466331,27/07/2026 00:51,27/07/2026 00:51,29.46355462
5,0.7,50,0.7,50,1138.712579,1215.491772,1223.700244,1359.337018,1150.7169,1215.491772,27/07/2026 00:51,27/07/2026 00:53,72.92307711
5,0.7,50,0.7,100,1335.977567,1149.323129,1191.413809,1184.978662,1232.152309,1191.413809,27/07/2026 00:53,27/07/2026 00:55,145.8216872
5,0.7,50,1,5,1153.788036,1234.085953,1113.90962,1365.390586,1213.281476,1213.281476,27/07/2026 00:55,27/07/2026 00:55,8.157277346
5,0.7,50,1,20,1157.161875,1248.590252,1194.184936,1165.552097,1139.196042,1165.552097,27/07/2026 00:55,27/07/2026 00:56,30.05730438
5,0.7,50,1,50,1196.994568,1260.300043,1158.257514,1185.124604,1389.665952,1196.994568,27/07/2026 00:56,27/07/2026 00:57,77.17264104
5,0.7,50,1,100,1242.337895,1293.22592,1223.86534,1254.878284,1393.041661,1254.878284,27/07/2026 00:57,27/07/2026 01:00,154.0625455
5,0.7,100,0,5,1367.415395,1255.517212,1213.886349,1137.184617,1116.26381,1213.886349,27/07/2026 01:00,27/07/2026 01:00,12.82544684
5,0.7,100,0,20,1143.117194,1143.119446,1239.75401,1423.703956,1247.772922,1239.75401,27/07/2026 01:00,27/07/2026 01:01,51.35309982
5,0.7,100,0,50,1182.750001,1149.330307,1228.086558,1366.602039,1109.354694,1182.750001,27/07/2026 01:01,27/07/2026 01:03,131.1843226
5,0.7,100,0,100,1227.219127,1292.278572,1128.494696,1216.110519,1350.773071,1227.219127,27/07/2026 01:03,27/07/2026 01:07,256.4356334
5,0.7,100,0.1,5,1372.5517,1199.168922,1145.136862,1221.261545,1309.358253,1221.261545,27/07/2026 01:07,27/07/2026 01:07,12.24805808
5,0.7,100,0.1,20,1158.400311,1094.94575,1133.164906,1364.605644,1220.89038,1158.400311,27/07/2026 01:07,27/07/2026 01:08,50.42350292
5,0.7,100,0.1,50,1198.325655,1070.558132,1232.458599,1158.681687,1254.266106,1198.325655,27/07/2026 01:08,27/07/2026 01:10,129.5225296
5,0.7,100,0.1,100,1185.926333,1287.017999,1305.326318,1230.203037,1288.820443,1287.017999,27/07/2026 01:10,27/07/2026 01:15,264.8213491
5,0.7,100,0.5,5,1201.805889,1235.175106,1289.636022,1262.739205,1318.684811,1262.739205,27/07/2026 01:15,27/07/2026 01:15,14.95410705
5,0.7,100,0.5,20,1280.025844,1220.397308,1335.179766,1035.421764,1226.174994,1226.174994,27/07/2026 01:15,27/07/2026 01:16,64.23452902
5,0.7,100,0.5,50,1198.091389,1282.424292,1317.603245,1133.489472,1265.196242,1265.196242,27/07/2026 01:16,27/07/2026 01:19,153.776238
5,0.7,100,0.5,100,1280.253678,1246.655427,1180.133191,1128.664108,1256.444185,1246.655427,27/07/2026 01:19,27/07/2026 01:23,282.944643
5,0.7,100,0.7,5,1229.761403,1175.745589,1090.437544,1119.873281,1431.517144,1175.745589,27/07/2026 01:23,27/07/2026 01:24,15.52770448
5,0.7,100,0.7,20,1357.816464,1175.961625,1379.433711,1237.931974,1198.913677,1237.931974,27/07/2026 01:24,27/07/2026 01:25,58.45989823
5,0.7,100,0.7,50,1227.907039,1267.901644,1208.14882,1110.885268,1134.483184,1208.14882,27/07/2026 01:25,27/07/2026 01:27,148.2567301
5,0.7,100,0.7,100,1231.803891,1289.253087,1198.448087,1221.736217,1112.985322,1221.736217,27/07/2026 01:27,27/07/2026 01:32,295.4519863
5,0.7,100,1,5,1270.738576,1357.658204,1193.593069,1236.598047,1143.064291,1236.598047,27/07/2026 01:32,27/07/2026 01:32,16.47649288
5,0.7,100,1,20,1173.668554,1131.606104,1195.572508,1225.867857,1183.230051,1183.230051,27/07/2026 01:32,27/07/2026 01:33,62.99057722
5,0.7,100,1,50,1146.335568,1193.370294,1290.649285,1194.193625,1202.137931,1194.193625,27/07/2026 01:33,27/07/2026 01:36,153.7997355
5,0.7,100,1,100,1242.506272,1114.635636,1187.342065,1212.599067,1195.227471,1195.227471,27/07/2026 01:36,27/07/2026 01:41,330.1683288
5,1,5,0,5,1406.009216,1145.893498,1090.190054,1269.158765,1216.41365,1216.41365,27/07/2026 01:41,27/07/2026 01:41,0.796098948
5,1,5,0,20,1169.381128,1127.013582,1234.035718,1238.870989,1238.648321,1234.035718,27/07/2026 01:41,27/07/2026 01:41,3.467513323
5,1,5,0,50,1328.992255,1130.761669,1209.563837,1229.614804,1272.009749,1229.614804,27/07/2026 01:41,27/07/2026 01:42,8.788190126
5,1,5,0,100,1244.602815,1093.18618,1329.740806,1028.325124,1376.207015,1244.602815,27/07/2026 01:42,27/07/2026 01:42,17.40681219
5,1,5,0.1,5,1285.195752,1262.670587,1193.779594,1147.734697,1245.578741,1245.578741,27/07/2026 01:42,27/07/2026 01:42,0.787530899
5,1,5,0.1,20,1334.620628,1246.975771,1171.622207,1236.51884,1171.396637,1236.51884,27/07/2026 01:42,27/07/2026 01:42,3.464412451
5,1,5,0.1,50,1208.198722,1269.096799,1069.946074,1207.774293,1190.339164,1207.774293,27/07/2026 01:42,27/07/2026 01:42,9.826636791
5,1,5,0.1,100,1198.111527,1263.939963,1270.698658,1138.49798,1204.55937,1204.55937,27/07/2026 01:42,27/07/2026 01:42,17.02315378
5,1,5,0.5,5,1188.913345,1154.936405,1256.623255,1157.403076,1259.420753,1188.913345,27/07/2026 01:42,27/07/2026 01:42,0.768896103
5,1,5,0.5,20,1299.648693,1257.963833,1195.314554,1199.300152,1335.368712,1257.963833,27/07/2026 01:42,27/07/2026 01:42,3.423371077
5,1,5,0.5,50,1134.342731,1191.658004,1286.384912,1146.493443,1244.192336,1191.658004,27/07/2026 01:42,27/07/2026 01:43,9.805269003
5,1,5,0.5,100,1232.708757,1261.781528,1245.493464,1269.172639,1216.256901,1245.493464,27/07/2026 01:43,27/07/2026 01:43,18.17551088
5,1,5,0.7,5,1118.108115,1292.455474,1289.197906,1342.679564,1247.503738,1289.197906,27/07/2026 01:43,27/07/2026 01:43,1.077145815
5,1,5,0.7,20,1182.050146,1351.275816,1120.401376,1225.245607,1159.287964,1182.050146,27/07/2026 01:43,27/07/2026 01:43,4.10208869
5,1,5,0.7,50,1154.153103,1139.70645,1124.949934,1179.909031,1334.641001,1154.153103,27/07/2026 01:43,27/07/2026 01:43,9.135660887
5,1,5,0.7,100,1270.482893,1266.297278,1163.99551,1233.368773,1190.42711,1233.368773,27/07/2026 01:43,27/07/2026 01:43,18.09237528
5,1,5,1,5,1296.4903,1209.855285,1078.795202,1235.844547,1209.741715,1209.855285,27/07/2026 01:43,27/07/2026 01:43,0.858468533
5,1,5,1,20,1172.720453,1236.690367,1328.454845,1332.123351,1188.681189,1236.690367,27/07/2026 01:43,27/07/2026 01:44,3.617423058
5,1,5,1,50,1268.706622,1124.022373,1207.685047,1284.112878,1108.557615,1207.685047,27/07/2026 01:44,27/07/2026 01:44,9.259409189
5,1,5,1,100,1290.929976,1339.374221,1262.469557,1179.003289,1180.69507,1262.469557,27/07/2026 01:44,27/07/2026 01:44,18.01774502
5,1,20,0,5,1161.601641,1157.140057,1156.858807,1278.800115,1229.4936,1161.601641,27/07/2026 01:44,27/07/2026 01:44,3.683470249
5,1,20,0,20,1270.13406,1452.916066,1169.678493,1155.833125,1140.574561,1169.678493,27/07/2026 01:44,27/07/2026 01:44,14.51725745
5,1,20,0,50,1279.539499,1186.264026,1386.338837,1225.957942,1130.221974,1225.957942,27/07/2026 01:44,27/07/2026 01:45,42.82566381
5,1,20,0,100,1220.651426,1285.240681,1083.145282,1185.094461,1284.347711,1220.651426,27/07/2026 01:45,27/07/2026 01:47,90.80510974
5,1,20,0.1,5,1185.381457,1200.236878,1202.622861,1390.847259,1249.517374,1202.622861,27/07/2026 01:47,27/07/2026 01:47,3.854197264
5,1,20,0.1,20,1208.203699,1305.546248,1205.339991,1178.224341,1253.37092,1208.203699,27/07/2026 01:47,27/07/2026 01:47,15.10239053
5,1,20,0.1,50,1160.859048,1170.625862,1270.556072,1357.869226,1220.201964,1220.201964,27/07/2026 01:47,27/07/2026 01:47,38.34549022
5,1,20,0.1,100,1235.896783,1293.062922,1252.578209,1288.629092,1226.297206,1252.578209,27/07/2026 01:47,27/07/2026 01:49,77.03622913
5,1,20,0.5,5,1200.957417,1187.530822,1355.420741,1249.552334,1313.378038,1249.552334,27/07/2026 01:49,27/07/2026 01:49,3.566678524
5,1,20,0.5,20,1221.614434,1164.378907,1194.77023,1235.289407,1162.381377,1194.77023,27/07/2026 01:49,27/07/2026 01:49,16.35860491
5,1,20,0.5,50,1210.421639,1273.820682,1124.322645,1225.516962,1262.79459,1225.516962,27/07/2026 01:49,27/07/2026 01:50,45.66506457
5,1,20,0.5,100,1203.025078,1181.859055,1086.608474,1242.854446,1330.755723,1203.025078,27/07/2026 01:50,27/07/2026 01:51,78.49335885
5,1,20,0.7,5,1321.320289,1264.417693,1236.090384,1295.359033,1260.007127,1264.417693,27/07/2026 01:51,27/07/2026 01:51,3.838704586
5,1,20,0.7,20,1277.987547,1318.541576,1263.503532,1125.915384,1147.739954,1263.503532,27/07/2026 01:51,27/07/2026 01:51,14.79658794
5,1,20,0.7,50,1176.787751,1422.369144,1186.966179,1154.901199,1031.348367,1176.787751,27/07/2026 01:51,27/07/2026 01:52,37.47015262
5,1,20,0.7,100,1176.793629,1314.736478,1126.657827,1163.226633,1056.256028,1163.226633,27/07/2026 01:52,27/07/2026 01:53,74.36179471
5,1,20,1,5,1184.467076,1122.700384,1189.352452,1320.940386,1155.579448,1184.467076,27/07/2026 01:53,27/07/2026 01:53,3.452379942
